time start,time end,duration (s),source address,destination address,source port,destination port ,protocol,flags,packets,bytes
2020-04-28 15:18:18,2020-04-28 15:18:18,0.002,193.136.126.43,10.130.16.46,40260,80,TCP,.AP.SF,12,1727
2020-04-28 15:18:18,2020-04-28 15:18:18,0.003,10.130.16.46,193.136.126.43,80,40262,TCP,.AP.SF,13,12616
2020-04-28 15:18:18,2020-04-28 15:18:18,0.003,193.136.126.43,10.130.16.46,40262,80,TCP,.AP.SF,13,1783
2020-04-28 15:18:18,2020-04-28 15:18:18,0.003,10.130.16.46,193.136.126.43,80,40264,TCP,.AP.SF,20,24094
2020-04-28 15:18:18,2020-04-28 15:18:18,0.003,193.136.126.43,10.130.16.46,40264,80,TCP,.AP.SF,19,2093
2020-04-28 15:18:18,2020-04-28 15:18:18,0.003,10.130.16.46,193.136.126.43,80,40266,TCP,.AP.SF,13,13493
2020-04-28 15:18:18,2020-04-28 15:18:18,0.003,193.136.126.43,10.130.16.46,40266,80,TCP,.AP.SF,13,1781
2020-04-28 15:18:18,2020-04-28 15:18:18,0.002,10.130.16.46,193.136.126.43,80,40268,TCP,.AP.SF,16,19747
2020-04-28 15:18:18,2020-04-28 15:18:18,0.002,193.136.126.43,10.130.16.46,40268,80,TCP,.AP.SF,17,1989
2020-04-28 15:18:18,2020-04-28 15:18:18,0.002,10.130.16.46,193.136.126.43,80,40270,TCP,.AP.SF,14,16299
2020-04-28 15:18:18,2020-04-28 15:18:18,0.002,193.136.126.43,10.130.16.46,40270,80,TCP,.AP.SF,14,1832
2020-04-28 15:18:18,2020-04-28 15:18:18,0.002,10.130.16.46,193.136.126.43,80,40272,TCP,.AP.SF,13,13185
2020-04-28 15:18:18,2020-04-28 15:18:18,0.002,193.136.126.43,10.130.16.46,40272,80,TCP,.AP.SF,13,1774
2020-04-28 15:18:19,2020-04-28 15:18:20,0.447,154.0.164.204,193.136.126.43,38854,80,TCP,.AP.SF,5,473
2020-04-28 15:18:19,2020-04-28 15:18:20,0.447,193.136.126.43,154.0.164.204,80,38854,TCP,.AP.SF,5,671
2020-04-28 15:18:20,2020-04-28 15:18:20,0.002,10.130.16.46,193.136.126.43,59884,2143,TCP,.AP.SF,6,375
2020-04-28 15:18:20,2020-04-28 15:18:20,0.002,193.136.126.43,10.130.16.46,2143,59884,TCP,.AP.SF,5,527
2020-04-28 15:18:20,2020-04-28 15:18:20,0.258,78.47.32.151,193.136.126.43,36429,443,TCP,.AP.SF,10,1338
2020-04-28 15:18:20,2020-04-28 15:18:20,0.258,193.136.126.43,78.47.32.151,443,36429,TCP,.AP.SF,10,20597
2020-04-28 15:21:15,2020-04-28 15:21:21,5.666,46.229.168.145,193.136.126.43,43920,443,TCP,.APRSF,18,1716
2020-04-28 15:21:15,2020-04-28 15:21:21,5.666,193.136.126.43,46.229.168.145,443,43920,TCP,.AP.SF,11,17331
2020-04-28 15:20:17,2020-04-28 15:21:22,65.148,85.240.232.90,193.136.126.43,62535,443,TCP,.AP.SF,12,1742
2020-04-28 15:20:17,2020-04-28 15:21:22,65.148,193.136.126.43,85.240.232.90,443,62535,TCP,.APRSF,13,6855
2020-04-28 15:21:20,2020-04-28 15:21:22,2.126,154.0.164.204,193.136.126.43,35676,443,TCP,.APRS.,12,1553
2020-04-28 15:21:20,2020-04-28 15:21:22,2.126,193.136.126.43,154.0.164.204,443,35676,TCP,.AP.SF,10,24761
2020-04-28 15:21:20,2020-04-28 15:21:22,1.864,154.0.164.204,193.136.126.43,35736,443,TCP,.APRS.,14,1654
2020-04-28 15:21:20,2020-04-28 15:21:22,1.864,193.136.126.43,154.0.164.204,443,35736,TCP,.AP.SF,10,30107
2020-04-28 15:18:24,2020-04-28 15:18:24,0.031,10.130.16.46,193.136.126.43,80,40299,TCP,.AP.SF,12,11222
2020-04-28 15:18:24,2020-04-28 15:18:24,0.031,193.136.126.43,10.130.16.46,40299,80,TCP,.AP.SF,12,1376
2020-04-28 15:18:24,2020-04-28 15:18:24,0.006,10.130.16.46,193.136.126.43,80,40301,TCP,.AP.SF,117,170000
2020-04-28 15:18:24,2020-04-28 15:18:24,0.006,193.136.126.43,10.130.16.46,40301,80,TCP,.AP.SF,73,4510
2020-04-28 15:18:24,2020-04-28 15:18:24,0.004,10.130.16.46,193.136.126.43,80,40303,TCP,.AP.SF,5,665
2020-04-28 15:18:24,2020-04-28 15:18:24,0.004,193.136.126.43,10.130.16.46,40303,80,TCP,.AP.SF,5,759
2020-04-28 15:18:18,2020-04-28 15:18:25,6.590,10.130.16.46,193.136.126.43,45199,80,TCP,.AP.SF,6,445
2020-04-28 15:18:18,2020-04-28 15:18:25,6.590,193.136.126.43,10.130.16.46,80,45199,TCP,.AP.SF,4,608
2020-04-28 15:18:19,2020-04-28 15:18:25,6.267,10.130.16.46,193.136.126.43,43084,443,TCP,.AP.SF,14,1914
2020-04-28 15:18:19,2020-04-28 15:18:25,6.267,193.136.126.43,10.130.16.46,443,43084,TCP,.AP.SF,12,7551
2020-04-28 15:18:19,2020-04-28 15:18:25,5.596,10.130.16.46,193.136.126.43,80,40274,TCP,.AP.SF,5,612
2020-04-28 15:18:19,2020-04-28 15:18:25,5.596,193.136.126.43,10.130.16.46,40274,80,TCP,.AP.SF,5,477
2020-04-28 15:18:25,2020-04-28 15:18:26,0.809,10.130.16.46,193.136.126.43,80,40305,TCP,.AP.SF,12,11773
2020-04-28 15:18:25,2020-04-28 15:18:26,0.809,193.136.126.43,10.130.16.46,40305,80,TCP,.AP.SF,12,2071
2020-04-28 15:18:26,2020-04-28 15:18:26,0.003,10.130.16.46,193.136.126.43,80,40309,TCP,.AP.SF,5,665
2020-04-28 15:18:26,2020-04-28 15:18:26,0.003,193.136.126.43,10.130.16.46,40309,80,TCP,.AP.SF,5,757
2020-04-28 15:18:27,2020-04-28 15:18:27,0.003,10.130.16.46,193.136.126.43,59967,2143,TCP,.AP.SF,6,375
2020-04-28 15:18:27,2020-04-28 15:18:27,0.003,193.136.126.43,10.130.16.46,2143,59967,TCP,.AP.SF,5,527
2020-04-28 15:18:25,2020-04-28 15:18:28,2.757,10.130.16.46,193.136.126.43,80,40307,TCP,.AP.SF,24,21467
2020-04-28 15:18:25,2020-04-28 15:18:28,2.757,193.136.126.43,10.130.16.46,40307,80,TCP,.AP.SF,23,3416
2020-04-28 15:21:26,2020-04-28 15:21:28,2.204,46.229.168.138,193.136.126.43,20448,443,TCP,.APRSF,14,1551
2020-04-28 15:21:26,2020-04-28 15:21:28,2.204,193.136.126.43,46.229.168.138,443,20448,TCP,.AP.SF,11,13911
2020-04-28 15:17:58,2020-04-28 15:18:29,30.957,109.48.220.211,193.136.126.43,53444,443,TCP,.AP.SF,15,1883
2020-04-28 15:17:58,2020-04-28 15:18:29,30.957,193.136.126.43,109.48.220.211,443,53444,TCP,.AP.SF,9,12264
2020-04-28 15:18:28,2020-04-28 15:18:29,0.522,10.130.16.46,193.136.126.43,80,40317,TCP,.AP.SF,926,1371506
2020-04-28 15:18:28,2020-04-28 15:18:29,0.522,193.136.126.43,10.130.16.46,40317,80,TCP,.AP.SF,414,31775
2020-04-28 15:18:28,2020-04-28 15:18:30,2.059,10.130.16.46,193.136.126.43,80,40322,TCP,.AP.SF,435,630117
2020-04-28 15:18:28,2020-04-28 15:18:30,2.059,193.136.126.43,10.130.16.46,40322,80,TCP,.AP.SF,173,20678
2020-04-28 15:18:16,2020-04-28 15:18:31,14.492,10.188.130.94,193.136.126.43,52013,443,TCP,.AP.SF,6,838
2020-04-28 15:18:16,2020-04-28 15:18:31,14.492,193.136.126.43,10.188.130.94,443,52013,TCP,.AP.SF,5,349
2020-04-28 15:18:28,2020-04-28 15:18:31,2.629,10.130.16.46,193.136.126.43,80,40328,TCP,.AP.SF,104,140230
2020-04-28 15:18:28,2020-04-28 15:18:31,2.629,193.136.126.43,10.130.16.46,40328,80,TCP,.AP.SF,64,8848
2020-04-28 15:18:28,2020-04-28 15:18:31,2.585,10.130.16.46,193.136.126.43,80,40329,TCP,.AP.SF,10,6113
2020-04-28 15:18:28,2020-04-28 15:18:31,2.585,193.136.126.43,10.130.16.46,40329,80,TCP,.AP.SF,12,2685
2020-04-28 15:18:31,2020-04-28 15:18:31,0.025,10.130.16.46,193.136.126.43,80,40386,TCP,.AP.SF,41,55940
2020-04-28 15:18:31,2020-04-28 15:18:31,0.025,193.136.126.43,10.130.16.46,40386,80,TCP,.AP.SF,33,3059
2020-04-28 15:18:56,2020-04-28 15:21:31,155.271,94.63.183.153,193.136.126.43,1437,443,TCP,.AP.S.,17,2063
2020-04-28 15:18:56,2020-04-28 15:21:31,155.271,193.136.126.43,94.63.183.153,443,1437,TCP,.APRSF,15,26612
2020-04-28 15:19:53,2020-04-28 15:21:31,97.870,94.62.135.150,193.136.126.43,57338,443,TCP,.APRSF,42,13508
2020-04-28 15:19:53,2020-04-28 15:21:31,97.870,193.136.126.43,94.62.135.150,443,57338,TCP,.AP.SF,44,237620
2020-04-28 15:19:53,2020-04-28 15:21:31,97.869,94.62.135.150,193.136.126.43,57341,443,TCP,.APRSF,22,7524
2020-04-28 15:19:53,2020-04-28 15:21:31,97.869,193.136.126.43,94.62.135.150,443,57341,TCP,.AP.SF,26,27469
2020-04-28 15:19:55,2020-04-28 15:21:31,96.032,94.62.135.150,193.136.126.43,57345,443,TCP,.APRSF,24,7589
2020-04-28 15:19:55,2020-04-28 15:21:31,96.032,193.136.126.43,94.62.135.150,443,57345,TCP,.AP.SF,24,74305
2020-04-28 15:19:55,2020-04-28 15:21:31,96.032,94.62.135.150,193.136.126.43,57342,443,TCP,.APRSF,13,3621
2020-04-28 15:19:55,2020-04-28 15:21:31,96.032,193.136.126.43,94.62.135.150,443,57342,TCP,.AP.SF,13,20504
2020-04-28 15:19:55,2020-04-28 15:21:31,96.032,94.62.135.150,193.136.126.43,57346,443,TCP,.APRSF,15,4532
2020-04-28 15:19:55,2020-04-28 15:21:31,96.032,193.136.126.43,94.62.135.150,443,57346,TCP,.AP.SF,14,13393
2020-04-28 15:19:55,2020-04-28 15:21:31,96.032,94.62.135.150,193.136.126.43,57349,443,TCP,.APRSF,24,9341
2020-04-28 15:19:55,2020-04-28 15:21:31,96.032,193.136.126.43,94.62.135.150,443,57349,TCP,.AP.SF,23,60296
2020-04-28 15:19:56,2020-04-28 15:21:31,95.140,94.62.135.150,193.136.126.43,57354,443,TCP,.APRSF,12,2149
2020-04-28 15:19:56,2020-04-28 15:21:31,95.140,193.136.126.43,94.62.135.150,443,57354,TCP,.AP.SF,12,15026
2020-04-28 15:18:32,2020-04-28 15:18:32,0.003,10.130.16.46,193.136.126.43,80,40392,TCP,.AP.SF,5,665
2020-04-28 15:18:32,2020-04-28 15:18:32,0.003,193.136.126.43,10.130.16.46,40392,80,TCP,.AP.SF,5,799
2020-04-28 15:18:32,2020-04-28 15:18:32,0.002,10.130.16.46,193.136.126.43,80,40395,TCP,.AP.SF,5,665
2020-04-28 15:18:32,2020-04-28 15:18:32,0.002,193.136.126.43,10.130.16.46,40395,80,TCP,.AP.SF,5,797
2020-04-28 15:18:32,2020-04-28 15:18:32,0.006,10.130.16.46,193.136.126.43,80,40397,TCP,.AP.SF,182,266978
2020-04-28 15:18:32,2020-04-28 15:18:32,0.006,193.136.126.43,10.130.16.46,40397,80,TCP,.AP.SF,108,6801
2020-04-28 15:18:32,2020-04-28 15:18:32,0.010,10.130.16.46,193.136.126.43,80,40399,TCP,.AP.SF,11,10493
2020-04-28 15:18:32,2020-04-28 15:18:32,0.010,193.136.126.43,10.130.16.46,40399,80,TCP,.AP.SF,11,1743
2020-04-28 15:18:33,2020-04-28 15:18:33,0.010,10.130.16.46,193.136.126.43,80,40402,TCP,.AP.SF,9,7690
2020-04-28 15:18:33,2020-04-28 15:18:33,0.010,193.136.126.43,10.130.16.46,40402,80,TCP,.AP.SF,9,1622
2020-04-28 15:18:24,2020-04-28 15:18:34,10.370,95.92.122.64,193.136.126.43,63705,443,TCP,.AP.SF,9,1083
2020-04-28 15:18:24,2020-04-28 15:18:34,10.370,193.136.126.43,95.92.122.64,443,63705,TCP,.AP.SF,7,5735
2020-04-28 15:18:25,2020-04-28 15:18:34,9.172,10.130.16.46,193.136.126.43,45283,80,TCP,.AP.SF,6,445
2020-04-28 15:18:25,2020-04-28 15:18:34,9.172,193.136.126.43,10.130.16.46,80,45283,TCP,.AP.SF,4,608
2020-04-28 15:18:25,2020-04-28 15:18:34,8.895,10.130.16.46,193.136.126.43,43168,443,TCP,.AP.SF,13,1798
2020-04-28 15:18:25,2020-04-28 15:18:34,8.895,193.136.126.43,10.130.16.46,443,43168,TCP,.AP.SF,12,7551
2020-04-28 15:18:26,2020-04-28 15:18:34,8.207,10.130.16.46,193.136.126.43,80,40311,TCP,.AP.SF,5,612
2020-04-28 15:18:26,2020-04-28 15:18:34,8.207,193.136.126.43,10.130.16.46,40311,80,TCP,.AP.SF,5,477
2020-04-28 15:20:26,2020-04-28 15:21:34,68.458,85.246.47.173,193.136.126.43,49533,443,TCP,.APRS.,75,9518
2020-04-28 15:20:26,2020-04-28 15:21:34,68.458,193.136.126.43,85.246.47.173,443,49533,TCP,.AP.SF,57,295436
2020-04-28 15:20:26,2020-04-28 15:21:34,68.349,85.246.47.173,193.136.126.43,53617,443,TCP,.APRS.,29,7800
2020-04-28 15:20:26,2020-04-28 15:21:34,68.349,193.136.126.43,85.246.47.173,443,53617,TCP,.AP.SF,27,54283
2020-04-28 15:20:26,2020-04-28 15:21:34,68.347,85.246.47.173,193.136.126.43,52373,443,TCP,.APRS.,13,3423
2020-04-28 15:20:26,2020-04-28 15:21:34,68.347,193.136.126.43,85.246.47.173,443,52373,TCP,.AP.SF,13,16443
2020-04-28 15:20:26,2020-04-28 15:21:34,68.346,85.246.47.173,193.136.126.43,56373,443,TCP,.APRS.,16,3643
2020-04-28 15:20:26,2020-04-28 15:21:34,68.346,193.136.126.43,85.246.47.173,443,56373,TCP,.AP.SF,14,13108
2020-04-28 15:20:26,2020-04-28 15:21:34,68.346,85.246.47.173,193.136.126.43,53512,443,TCP,.APRS.,15,3536
2020-04-28 15:20:26,2020-04-28 15:21:34,68.346,193.136.126.43,85.246.47.173,443,53512,TCP,.AP.SF,14,21554
2020-04-28 15:20:26,2020-04-28 15:21:34,68.345,85.246.47.173,193.136.126.43,63305,443,TCP,.APRS.,28,7193
2020-04-28 15:20:26,2020-04-28 15:21:34,68.345,193.136.126.43,85.246.47.173,443,63305,TCP,.AP.SF,23,36914
2020-04-28 15:20:26,2020-04-28 15:21:34,68.025,85.246.47.173,193.136.126.43,63084,443,TCP,.APRS.,13,1878
2020-04-28 15:20:26,2020-04-28 15:21:34,68.025,193.136.126.43,85.246.47.173,443,63084,TCP,.AP.SF,11,14974
2020-04-28 15:18:31,2020-04-28 15:18:35,3.914,10.130.16.46,193.136.126.43,80,40388,TCP,.AP.SF,9,7329
2020-04-28 15:18:31,2020-04-28 15:18:35,3.914,193.136.126.43,10.130.16.46,40388,80,TCP,.AP.SF,10,874
2020-04-28 15:18:34,2020-04-28 15:18:35,0.450,154.0.164.204,193.136.126.43,41678,80,TCP,.AP.SF,5,472
2020-04-28 15:18:34,2020-04-28 15:18:35,0.450,193.136.126.43,154.0.164.204,80,41678,TCP,.AP.SF,5,670
2020-04-28 15:18:36,2020-04-28 15:18:36,0.002,10.130.16.46,193.136.126.43,80,40407,TCP,.AP.SF,5,665
2020-04-28 15:18:36,2020-04-28 15:18:36,0.002,193.136.126.43,10.130.16.46,40407,80,TCP,.AP.SF,5,757
2020-04-28 15:18:37,2020-04-28 15:18:37,0.003,10.130.16.46,193.136.126.43,80,40409,TCP,.AP.SF,5,1659
2020-04-28 15:18:37,2020-04-28 15:18:37,0.003,193.136.126.43,10.130.16.46,40409,80,TCP,.AP.SF,5,1472
2020-04-28 15:21:35,2020-04-28 15:21:37,2.075,154.0.164.204,193.136.126.43,38248,443,TCP,.APRS.,10,1447
2020-04-28 15:21:35,2020-04-28 15:21:37,2.075,193.136.126.43,154.0.164.204,443,38248,TCP,.AP.SF,10,24758
2020-04-28 15:21:35,2020-04-28 15:21:37,1.787,154.0.164.204,193.136.126.43,38266,443,TCP,.APRS.,12,1556
2020-04-28 15:21:35,2020-04-28 15:21:37,1.787,193.136.126.43,154.0.164.204,443,38266,TCP,.AP.SF,10,30119
2020-04-28 15:18:38,2020-04-28 15:18:38,0.029,10.130.16.46,193.136.126.43,80,40418,TCP,.AP.SF,13,13602
2020-04-28 15:18:38,2020-04-28 15:18:38,0.029,193.136.126.43,10.130.16.46,40418,80,TCP,.AP.SF,13,1171
2020-04-28 15:18:38,2020-04-28 15:18:38,0.005,10.130.16.46,193.136.126.43,80,40420,TCP,.AP.SF,9,6820
2020-04-28 15:18:38,2020-04-28 15:18:38,0.005,193.136.126.43,10.130.16.46,40420,80,TCP,.AP.SF,9,986
2020-04-28 15:18:32,2020-04-28 15:18:39,7.316,114.119.166.125,193.136.126.43,12142,443,TCP,.AP.SF,16,1534
2020-04-28 15:18:32,2020-04-28 15:18:39,7.316,193.136.126.43,114.119.166.125,443,12142,TCP,.AP.SF,12,16022
2020-04-28 15:18:38,2020-04-28 15:18:39,1.061,10.130.16.46,193.136.126.43,80,40414,TCP,.AP.SF,165,236557
2020-04-28 15:18:38,2020-04-28 15:18:39,1.061,193.136.126.43,10.130.16.46,40414,80,TCP,.AP.SF,99,6811
2020-04-28 15:18:38,2020-04-28 15:18:39,1.106,10.130.16.46,193.136.126.43,80,40416,TCP,.AP.SF,10,9192
2020-04-28 15:18:38,2020-04-28 15:18:39,1.106,193.136.126.43,10.130.16.46,40416,80,TCP,.AP.SF,10,1752
2020-04-28 15:18:38,2020-04-28 15:18:39,0.885,10.130.16.46,193.136.126.43,80,40422,TCP,.AP.SF,33,40778
2020-04-28 15:18:38,2020-04-28 15:18:39,0.885,193.136.126.43,10.130.16.46,40422,80,TCP,.AP.SF,22,1998
2020-04-28 15:18:39,2020-04-28 15:18:39,0.003,10.130.16.46,193.136.126.43,80,40424,TCP,.AP.SF,6,1825
2020-04-28 15:18:39,2020-04-28 15:18:39,0.003,193.136.126.43,10.130.16.46,40424,80,TCP,.AP.SF,6,818
2020-04-28 15:18:39,2020-04-28 15:18:39,0.003,10.130.16.46,193.136.126.43,80,40440,TCP,.AP.SF,5,1032
2020-04-28 15:18:39,2020-04-28 15:18:39,0.003,193.136.126.43,10.130.16.46,40440,80,TCP,.AP.SF,5,1522
2020-04-28 15:18:39,2020-04-28 15:18:39,0.013,10.130.16.46,193.136.126.43,80,40442,TCP,.AP.SF,364,541343
2020-04-28 15:18:39,2020-04-28 15:18:39,0.013,193.136.126.43,10.130.16.46,40442,80,TCP,.AP.SF,247,14149
2020-04-28 15:18:39,2020-04-28 15:18:39,0.004,10.130.16.46,193.136.126.43,80,40444,TCP,.AP.SF,16,19037
2020-04-28 15:18:39,2020-04-28 15:18:39,0.004,193.136.126.43,10.130.16.46,40444,80,TCP,.AP.SF,16,2153
2020-04-28 15:18:39,2020-04-28 15:18:39,0.005,10.130.16.46,193.136.126.43,80,40446,TCP,.AP.SF,25,30976
2020-04-28 15:18:39,2020-04-28 15:18:39,0.005,193.136.126.43,10.130.16.46,40446,80,TCP,.AP.SF,21,1598
2020-04-28 15:18:39,2020-04-28 15:18:39,0.003,10.130.16.46,193.136.126.43,80,40449,TCP,.AP.SF,26,33757
2020-04-28 15:18:39,2020-04-28 15:18:39,0.003,193.136.126.43,10.130.16.46,40449,80,TCP,.AP.SF,22,1721
2020-04-28 15:18:39,2020-04-28 15:18:39,0.003,10.130.16.46,193.136.126.43,80,40453,TCP,.AP.SF,5,692
2020-04-28 15:18:39,2020-04-28 15:18:39,0.003,193.136.126.43,10.130.16.46,40453,80,TCP,.AP.SF,5,1542
2020-04-28 15:18:39,2020-04-28 15:18:39,0.002,10.130.16.46,193.136.126.43,80,40456,TCP,.AP.SF,5,665
2020-04-28 15:18:39,2020-04-28 15:18:39,0.002,193.136.126.43,10.130.16.46,40456,80,TCP,.AP.SF,5,759
2020-04-28 15:20:34,2020-04-28 15:21:39,65.087,10.188.128.108,193.136.126.43,60699,443,TCP,.AP.SF,22,2231
2020-04-28 15:20:34,2020-04-28 15:21:39,65.087,193.136.126.43,10.188.128.108,443,60699,TCP,.APRSF,21,61745
2020-04-28 15:17:16,2020-04-28 15:18:40,84.346,89.154.197.58,193.136.126.43,59843,443,TCP,.AP.SF,78,10796
2020-04-28 15:17:16,2020-04-28 15:18:40,84.346,193.136.126.43,89.154.197.58,443,59843,TCP,.AP.SF,64,656755
2020-04-28 15:18:32,2020-04-28 15:18:40,8.084,10.130.16.46,193.136.126.43,80,40390,TCP,.AP.SF,38,41965
2020-04-28 15:18:32,2020-04-28 15:18:40,8.084,193.136.126.43,10.130.16.46,40390,80,TCP,.AP.SF,28,3881
2020-04-28 15:18:38,2020-04-28 15:18:40,2.115,10.130.16.46,193.136.126.43,80,40411,TCP,.AP.SF,83,113800
2020-04-28 15:18:38,2020-04-28 15:18:40,2.115,193.136.126.43,10.130.16.46,40411,80,TCP,.AP.SF,55,4007
2020-04-28 15:18:38,2020-04-28 15:18:40,1.677,162.249.167.76,193.136.126.43,9519,443,TCP,.AP.SF,14,1783
2020-04-28 15:18:38,2020-04-28 15:18:40,1.677,193.136.126.43,162.249.167.76,443,9519,TCP,.AP.SF,11,14580
2020-04-28 15:18:38,2020-04-28 15:18:40,2.350,104.171.157.105,193.136.126.43,50309,443,TCP,.AP.SF,14,1784
2020-04-28 15:18:38,2020-04-28 15:18:40,2.350,193.136.126.43,104.171.157.105,443,50309,TCP,.AP.SF,11,14441
2020-04-28 15:18:38,2020-04-28 15:18:40,2.358,104.171.157.68,193.136.126.43,15775,443,TCP,.AP.SF,14,1822
2020-04-28 15:18:38,2020-04-28 15:18:40,2.358,193.136.126.43,104.171.157.68,443,15775,TCP,.AP.SF,11,14523
2020-04-28 15:18:39,2020-04-28 15:18:40,1.503,10.130.16.46,193.136.126.43,80,40426,TCP,.AP.SF,18,17270
2020-04-28 15:18:39,2020-04-28 15:18:40,1.503,193.136.126.43,10.130.16.46,40426,80,TCP,.AP.SF,18,1863
2020-04-28 15:18:39,2020-04-28 15:18:40,0.864,10.130.16.46,193.136.126.43,80,40434,TCP,.AP.SF,19,19663
2020-04-28 15:18:39,2020-04-28 15:18:40,0.864,193.136.126.43,10.130.16.46,40434,80,TCP,.AP.SF,18,2680
2020-04-28 15:18:39,2020-04-28 15:18:40,1.148,10.130.16.46,193.136.126.43,80,40436,TCP,.AP.SF,30,38416
2020-04-28 15:18:39,2020-04-28 15:18:40,1.148,193.136.126.43,10.130.16.46,40436,80,TCP,.AP.SF,21,1973
2020-04-28 15:18:40,2020-04-28 15:18:40,0.037,10.130.16.46,193.136.126.43,80,40467,TCP,.AP.SF,28,35748
2020-04-28 15:18:40,2020-04-28 15:18:40,0.037,193.136.126.43,10.130.16.46,40467,80,TCP,.AP.SF,23,1959
2020-04-28 15:18:34,2020-04-28 15:18:41,6.365,10.130.16.46,193.136.126.43,45364,80,TCP,.AP.SF,6,449
2020-04-28 15:18:34,2020-04-28 15:18:41,6.365,193.136.126.43,10.130.16.46,80,45364,TCP,.AP.SF,4,612
2020-04-28 15:18:35,2020-04-28 15:18:41,5.992,10.130.16.46,193.136.126.43,43249,443,TCP,.AP.SF,14,1870
2020-04-28 15:18:35,2020-04-28 15:18:41,5.992,193.136.126.43,10.130.16.46,443,43249,TCP,.AP.SF,12,7551
2020-04-28 15:18:35,2020-04-28 15:18:41,5.294,10.130.16.46,193.136.126.43,80,40405,TCP,.AP.SF,5,612
2020-04-28 15:18:35,2020-04-28 15:18:41,5.294,193.136.126.43,10.130.16.46,40405,80,TCP,.AP.SF,5,481
2020-04-28 15:18:39,2020-04-28 15:18:41,2.557,10.130.16.46,193.136.126.43,80,40438,TCP,.AP.SF,29,29556
2020-04-28 15:18:39,2020-04-28 15:18:41,2.557,193.136.126.43,10.130.16.46,40438,80,TCP,.AP.SF,26,2840
2020-04-28 15:18:39,2020-04-28 15:18:41,1.200,10.130.16.46,193.136.126.43,80,40451,TCP,.AP.SF,32,39481
2020-04-28 15:18:39,2020-04-28 15:18:41,1.200,193.136.126.43,10.130.16.46,40451,80,TCP,.AP.SF,25,2236
2020-04-28 15:18:40,2020-04-28 15:18:41,1.059,10.130.16.46,193.136.126.43,80,40465,TCP,.AP.SF,22,26261
2020-04-28 15:18:40,2020-04-28 15:18:41,1.059,193.136.126.43,10.130.16.46,40465,80,TCP,.AP.SF,19,1848
2020-04-28 15:18:41,2020-04-28 15:18:41,0.846,10.130.16.46,193.136.126.43,80,40470,TCP,.AP.SF,9,6601
2020-04-28 15:18:41,2020-04-28 15:18:41,0.846,193.136.126.43,10.130.16.46,40470,80,TCP,.AP.SF,9,915
2020-04-28 15:18:41,2020-04-28 15:18:41,0.002,10.130.16.46,193.136.126.43,80,40472,TCP,.AP.SF,5,541
2020-04-28 15:18:41,2020-04-28 15:18:41,0.002,193.136.126.43,10.130.16.46,40472,80,TCP,.AP.SF,5,884
2020-04-28 15:18:41,2020-04-28 15:18:41,0.003,10.130.16.46,193.136.126.43,80,40487,TCP,.AP.SF,34,46418
2020-04-28 15:18:41,2020-04-28 15:18:41,0.003,193.136.126.43,10.130.16.46,40487,80,TCP,.AP.SF,26,1918
2020-04-28 15:18:41,2020-04-28 15:18:41,0.002,10.130.16.46,193.136.126.43,80,40489,TCP,.AP.SF,11,9306
2020-04-28 15:18:41,2020-04-28 15:18:41,0.002,193.136.126.43,10.130.16.46,40489,80,TCP,.AP.SF,11,1134
2020-04-28 15:18:41,2020-04-28 15:18:41,0.002,10.130.16.46,193.136.126.43,80,40491,TCP,.AP.SF,5,692
2020-04-28 15:18:41,2020-04-28 15:18:41,0.002,193.136.126.43,10.130.16.46,40491,80,TCP,.AP.SF,5,804
2020-04-28 15:18:41,2020-04-28 15:18:41,0.003,10.130.16.46,193.136.126.43,80,40493,TCP,.AP.SF,12,11224
2020-04-28 15:18:41,2020-04-28 15:18:41,0.003,193.136.126.43,10.130.16.46,40493,80,TCP,.AP.SF,12,1136
2020-04-28 15:18:37,2020-04-28 15:18:42,5.416,104.237.244.72,193.136.126.43,53659,443,TCP,.AP.SF,26,3469
2020-04-28 15:18:37,2020-04-28 15:18:42,5.416,193.136.126.43,104.237.244.72,443,53659,TCP,.AP.SF,20,37115
2020-04-28 15:18:38,2020-04-28 15:18:42,4.205,89.153.131.87,193.136.126.43,59249,443,TCP,.AP.SF,79,6140
2020-04-28 15:18:38,2020-04-28 15:18:42,4.205,193.136.126.43,89.153.131.87,443,59249,TCP,.AP.SF,34,261464
2020-04-28 15:18:38,2020-04-28 15:18:42,3.494,142.252.79.191,193.136.126.43,2887,443,TCP,.AP.SF,19,2755
2020-04-28 15:18:38,2020-04-28 15:18:42,3.494,193.136.126.43,142.252.79.191,443,2887,TCP,.AP.SF,17,36438
2020-04-28 15:18:40,2020-04-28 15:18:42,2.034,193.136.126.43,198.252.49.138,443,16449,TCP,.AP.SF,12,12334
2020-04-28 15:18:40,2020-04-28 15:18:42,2.034,198.252.49.138,193.136.126.43,16449,443,TCP,.AP.SF,12,1686
2020-04-28 15:18:41,2020-04-28 15:18:42,0.957,142.252.77.39,193.136.126.43,18287,443,TCP,.AP.SF,10,1234
2020-04-28 15:18:41,2020-04-28 15:18:42,0.957,193.136.126.43,142.252.77.39,443,18287,TCP,.AP.SF,7,5815
2020-04-28 15:18:41,2020-04-28 15:18:42,0.896,10.130.16.46,193.136.126.43,80,40483,TCP,.AP.SF,11,8201
2020-04-28 15:18:41,2020-04-28 15:18:42,0.896,193.136.126.43,10.130.16.46,40483,80,TCP,.AP.SF,10,1389
